,Company,Source,Author,Title,URL,Publish_Date
114,Teleflex,Marketscreener.com,MarketScreener,"UroLift® System Research Data from EAU Highlight Durability and Superior Patient Experience, Along with Benefits of Earlier Treatment for BPH",https://www.marketscreener.com/quote/stock/TELEFLEX-INCORPORATED-14582/news/UroLift-System-Research-Data-from-EAU-Highlight-Durability-and-Superior-Patient-Experience-Along-w-43228823/?utm_medium=RSS&utm_content=20230313,2023-03-13T10:31:02Z
115,Teleflex,Marketscreener.com,MarketScreener,"UroLift® System Research Data from EAU Highlight Durability and Superior Patient Experience, Along with Benefits of Earlier Treatment for BPH",https://www.marketscreener.com/quote/stock/TELEFLEX-INCORPORATED-14582/news/UroLift-System-Research-Data-from-EAU-Highlight-Durability-and-Superior-Patient-Experience-Along-w-43228827/?utm_medium=RSS&utm_content=20230313,2023-03-13T10:31:02Z
116,Teradyne,Marketscreener.com,MarketScreener,BE Semiconductor Industries N : Agenda item 7 - Remuneration Policy 2024,https://www.marketscreener.com/quote/stock/BE-SEMICONDUCTOR-INDUSTRI-6318/news/BE-Semiconductor-Industries-N-Agenda-item-7-Remuneration-Policy-2024-43253312/?utm_medium=RSS&utm_content=20230315,2023-03-15T14:40:13Z
117,Teradyne,Marketscreener.com,MarketScreener,BE Semiconductor Industries N : Agenda item 7 - Principal changes proposed Remuneration Policy 2024 vs. current Remuneration Policy 2020-2023,https://www.marketscreener.com/quote/stock/BE-SEMICONDUCTOR-INDUSTRI-6318/news/BE-Semiconductor-Industries-N-Agenda-item-7-Principal-changes-proposed-Remuneration-Policy-2024-43253311/?utm_medium=RSS&utm_content=20230315,2023-03-15T14:40:13Z
118,"Tesla, Inc.",Jalopnik,Adam Ismail,Rivian Really Hoped Amazon Would Buy More of Its Vans,https://jalopnik.com/rivian-really-hoped-amazon-would-buy-more-of-its-vans-1850218468,2023-03-13T15:30:00Z
119,"Tesla, Inc.",Yahoo Entertainment,David Randall,Cathie Wood's ARK Fund set for worst week since Sept as higher rates loom,https://finance.yahoo.com/news/cathie-woods-ark-fund-set-172108965.html,2023-03-10T17:21:08Z
120,"Tesla, Inc.",Yahoo Entertainment,William Dahl,You'll Never Guess the Top-Performing Stock of the Last 20 Years,https://finance.yahoo.com/news/youll-never-guess-top-performing-173152489.html,2023-03-14T17:31:52Z
121,Texas Instruments,Yahoo Entertainment,TipRanks,Inflation at 6%: 2 ‘Strong Buy’ Dividend Stocks That Beat This Rate,https://finance.yahoo.com/news/inflation-6-2-strong-buy-142144380.html,2023-03-14T14:21:44Z
122,Texas Instruments,Marketscreener.com,MarketScreener,"Texas Instruments : Issuance of $1,400,000,000 of Notes - Form 8-K",https://www.marketscreener.com/quote/stock/TEXAS-INSTRUMENTS-9730651/news/Texas-Instruments-Issuance-of-1-400-000-000-of-Notes-Form-8-K-43244359/?utm_medium=RSS&utm_content=20230314,2023-03-14T20:18:08Z
123,Texas Instruments,Marketscreener.com,MarketScreener,TI makes embedded systems more affordable with new Arm® Cortex®-M0+ MCU portfolio,https://www.marketscreener.com/quote/stock/TEXAS-INSTRUMENTS-9730651/news/TI-makes-embedded-systems-more-affordable-with-new-Arm-Cortex-M0-MCU-portfolio-43246079/?utm_medium=RSS&utm_content=20230315,2023-03-15T05:00:03Z
124,Textron,Yahoo Entertainment,Hamna Asim,12 Best Aerospace Stocks To Buy,https://finance.yahoo.com/news/12-best-aerospace-stocks-buy-015707388.html,2023-03-15T01:57:07Z
125,Textron,Forbes,"John Dobosz, Forbes Staff, 
 John Dobosz, Forbes Staff
 https://www.forbes.com/sites/johndobosz/",Life Lessons And 17 Stock Ideas From Billionaire Value Investor Mario Gabelli,https://www.forbes.com/sites/johndobosz/2023/03/11/17-stock-ideas-and-life-lessons-from-billionaire-value-investor-mario-gabelli/,2023-03-11T11:30:00Z
126,Textron,Yahoo Entertainment,PR Newswire,"Outlook on the $130.4 Billion Light Electric Vehicles Global Market to 2028: Players Include Tesla, BMW, Godrej, Kion, Yamaha Motor, Textron and Polaris",https://finance.yahoo.com/news/outlook-130-4-billion-light-231500176.html,2023-03-13T23:15:00Z
127,Thermo Fisher Scientific,Motley Fool,newsfeedback@fool.com (David Jagielski),Could GE HealthCare Stock Help You Retire a Millionaire?,https://www.fool.com/investing/2023/03/15/could-ge-healthcare-stock-help-retire-millionaire/,2023-03-15T12:44:45Z
128,Thermo Fisher Scientific,Nature.com,"Olivia Goethals, Suzanne J. F. Kaptein, Bart Kesteleyn, Jean-François Bonfanti, Liesbeth Van Wesenbeeck, Dorothée Bardiot, Ernst J. Verschoor, Babs E. Verstrepen, Zahra Fagrouch, J. Robert Putnak, Dominik Kiemel, Oliver Ackaert, Roel Straetemans, Sophie Lachau-Durand, Peggy Geluykens, Marjolein Crabbe, Kim Thys, Bart Stoops, Oliver Lenz, Lotke Tambuyzer, Sandra De Meyer, Kai Dallmeier, Michael K. McCracken, Gregory D. Gromowski, Wiriya Rutvisuttinunt, Richard G. Jarman, Nicos Karasavvas, Franck Touret, Gilles Querat, Xavier de Lamballerie, Laurent Chatel-Chaix, Gregg N. Milligan, David W. C. Beasley, Nigel Bourne, Alan D. T. Barrett, Arnaud Marchand, Tim H. M. Jonckers, Pierre Raboisson, Kenny Simmen, Patrick Chaltin, Ralf Bartenschlager, Willy M. Bogers, Johan Neyts, Marnix Van Loock",Blocking NS3–NS4B interaction inhibits dengue virus in non-human primates,https://www.nature.com/articles/s41586-023-05790-6,2023-03-15T00:00:00Z
129,Thermo Fisher Scientific,Motley Fool,newsfeedback@fool.com (David Jagielski),2 Market-Beating ETFs to Buy Before the Bull Run,https://www.fool.com/investing/2023/03/15/2-market-beating-etfs-to-buy-before-the-bull-run/,2023-03-15T11:30:00Z
130,TJX Companies,Motley Fool,newsfeedback@fool.com (Kody Kester),Is This Blue Chip Stock a Buy After Its Dividend Boost?,https://www.fool.com/investing/2023/03/13/is-blue-chip-stock-a-buy-dividend-boost/,2023-03-13T11:35:00Z
131,TJX Companies,Yahoo Entertainment,Soumya Eswaran,What Makes The TJX Companies (TJX) an Attractive Investment?,https://finance.yahoo.com/news/makes-tjx-companies-tjx-attractive-130410699.html,2023-03-16T13:04:10Z
132,TJX Companies,Motley Fool,"newsfeedback@fool.com (Brent Nyitray, CFA)",2 Dividend Stocks That Will Pay You for Life,https://www.fool.com/investing/2023/03/15/2-dividend-stocks-that-will-pay-you-for-life/,2023-03-15T09:20:00Z
133,Tractor Supply,Motley Fool,newsfeedback@fool.com (Demitri Kalogeropoulos),Is It Too Late to Buy Ulta Beauty Stock?,https://www.fool.com/investing/2023/03/16/is-it-too-late-to-buy-ulta-beauty-stock/,2023-03-16T14:15:00Z
134,Tractor Supply,Moneycontrol,Suchitra Mandal,This small-cap stock gains 6% on supply order from Middle East,https://www.moneycontrol.com/news/business/stocks/this-small-cap-stock-gains-6-on-supply-order-from-middle-east-10252991.html,2023-03-15T06:55:12Z
135,Tractor Supply,Marketscreener.com,MarketScreener,Microvast Selected by MAFI & TREPEL as Battery Supplier for Their Electric Tractors,https://www.marketscreener.com/quote/stock/MICROVAST-HOLDINGS-INC-125185253/news/Microvast-Selected-by-MAFI-TREPEL-as-Battery-Supplier-for-Their-Electric-Tractors-43250622/?utm_medium=RSS&utm_content=20230315,2023-03-15T11:11:01Z
136,Trane Technologies,Marketscreener.com,MarketScreener,Trane Technologies to Present at the Bank of America Global Industrials Conference,https://www.marketscreener.com/quote/stock/TRANE-TECHNOLOGIES-PLC-13109/news/Trane-Technologies-to-Present-at-the-Bank-of-America-Global-Industrials-Conference-43237794/?utm_medium=RSS&utm_content=20230314,2023-03-14T10:31:02Z
137,Trane Technologies,Marketscreener.com,MarketScreener,Trane Technologies Approves Fossil-Free HVO Fuel for Thermo King® Refrigerated Transport Solutions,https://www.marketscreener.com/quote/stock/TRANE-TECHNOLOGIES-PLC-13109/news/Trane-Technologies-Approves-Fossil-Free-HVO-Fuel-for-Thermo-King-Refrigerated-Transport-Solutions-43259953/?utm_medium=RSS&utm_content=20230316,2023-03-16T10:32:02Z
138,TransDigm Group,Yahoo Entertainment,Simply Wall St,Should You Be Adding TransDigm Group (NYSE:TDG) To Your Watchlist Today?,https://finance.yahoo.com/news/adding-transdigm-group-nyse-tdg-130013724.html,2023-03-16T13:00:13Z
139,TransDigm Group,Yahoo Entertainment,Hamna Asim,12 Best Aerospace Stocks To Buy,https://finance.yahoo.com/news/12-best-aerospace-stocks-buy-015707388.html,2023-03-15T01:57:07Z
140,TransDigm Group,Marketscreener.com,MarketScreener,TransDigm Announces Acquisition of Calspan Corporation,https://www.marketscreener.com/quote/stock/TRANSDIGM-GROUP-INC-16156/news/TransDigm-Announces-Acquisition-of-Calspan-Corporation-43240498/?utm_medium=RSS&utm_content=20230314,2023-03-14T12:31:07Z
141,Travelers Companies (The),Forbes,"Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",What To Expect From Travelers Stock?,https://www.forbes.com/sites/greatspeculations/2023/03/14/what-to-expect-from-travelers-stock/,2023-03-14T13:00:47Z
142,Travelers Companies (The),Motley Fool,newsfeedback@fool.com (Rachel Warren),3 Tech Stocks With More Potential Than Any Cryptocurrency,https://www.fool.com/investing/2023/03/12/3-tech-stocks-with-more-potential-than-any-cryptoc/,2023-03-12T09:15:00Z
143,Travelers Companies (The),Motley Fool,newsfeedback@fool.com (Prosper Junior Bakiny),Is Airbnb Stock a Buy Now?,https://www.fool.com/investing/2023/03/10/is-airbnb-stock-a-buy-now/,2023-03-10T11:42:00Z
144,Trimble Inc.,Marketscreener.com,MarketScreener,Trimble Introduces an All-In-One System for On-Machine Excavator Guidance and Site Surveying,https://www.marketscreener.com/quote/stock/TRIMBLE-INC-11147/news/Trimble-Introduces-an-All-In-One-System-for-On-Machine-Excavator-Guidance-and-Site-Surveying-43237822/?utm_medium=RSS&utm_content=20230314,2023-03-14T10:32:03Z
145,Trimble Inc.,Marketscreener.com,MarketScreener,"Trimble Study Shows Automated Compaction Delivers Substantial Cost, Labor and Sustainability Gains",https://www.marketscreener.com/quote/stock/TRIMBLE-INC-11147/news/Trimble-Study-Shows-Automated-Compaction-Delivers-Substantial-Cost-Labor-and-Sustainability-Gains-43237806/?utm_medium=RSS&utm_content=20230314,2023-03-14T10:31:04Z
146,Trimble Inc.,Marketscreener.com,MarketScreener,Tekla 2023 Structural BIM Software Raises the Bar for Automated and Connected Workflows Across Projects,https://www.marketscreener.com/quote/stock/TRIMBLE-INC-11147/news/Tekla-2023-Structural-BIM-Software-Raises-the-Bar-for-Automated-and-Connected-Workflows-Across-Proje-43248697/?utm_medium=RSS&utm_content=20230315,2023-03-15T11:01:10Z
147,Truist,Business Insider,insider@insider.com (Carla Mozée),"The rally in tech is set to fade after a red-hot start to 2023, but investors should keep an eye on one key industry, analysts say",https://markets.businessinsider.com/news/stocks/tech-stocks-ai-sector-valuations-fed-chatgpt-interest-rates-fed-2023-3,2023-03-12T12:30:00Z
148,Truist,MarketWatch,Emily Bary,The Ratings Game: Meta contrasts with ‘slow and lethargic pace’ of its rivals as it cuts more jobs,https://www.marketwatch.com/story/meta-contrasts-with-slow-and-lethargic-pace-of-its-rivals-as-it-cuts-more-jobs-5ad6e38b,2023-03-15T11:27:00Z
149,Truist,MarketWatch,Michael Brush,"Michael Brush: If battered bank stocks look tempting now, these buying tips can help you cash in",https://www.marketwatch.com/story/if-battered-bank-stocks-look-tempting-now-these-buying-tips-can-help-you-cash-in-53943e24,2023-03-15T15:29:00Z
150,Tyler Technologies,Marketscreener.com,MarketScreener,Tyler Technologies Named an Esri Cornerstone Partner,https://www.marketscreener.com/quote/stock/TYLER-TECHNOLOGIES-INC-14707/news/Tyler-Technologies-Named-an-Esri-Cornerstone-Partner-43241208/?utm_medium=RSS&utm_content=20230314,2023-03-14T13:18:01Z
151,Tyler Technologies,Anchor.fm,Gary Vaynerchuk,Revolutionize Your Marketing Game in 2023 | Houston Keynote,https://anchor.fm/garyvee/episodes/Revolutionize-Your-Marketing-Game-in-2023--Houston-Keynote-e20bv9q,2023-03-14T08:00:52Z
152,Tyler Technologies,Anchor.fm,Gary Vaynerchuk,The Questions You NEED to Ask Yourself if You Want Long-Term Happiness | Keynote from 2019,https://anchor.fm/garyvee/episodes/The-Questions-You-NEED-to-Ask-Yourself-if-You-Want-Long-Term-Happiness--Keynote-from-2019-e204ri5,2023-03-11T09:00:59Z
153,Tyson Foods,Motley Fool,newsfeedback@fool.com (Jon Quast),Beyond Meat Just Did Something I've Never Seen Before -- And It's Not Good,https://www.fool.com/investing/2023/03/11/beyond-meat-just-did-something-ive-never-seen-befo/,2023-03-11T11:36:00Z
154,Tyson Foods,Forbes,"Brian Bushard, Forbes Staff, 
 Brian Bushard, Forbes Staff
 https://www.forbes.com/sites/brianbushard/",Branson’s Virgin Orbit Pauses Operations And Furloughs Nearly Entire Staff,https://www.forbes.com/sites/brianbushard/2023/03/16/bransons-virgin-orbit-pauses-operations-and-furloughs-nearly-entire-staff/,2023-03-16T15:23:02Z
155,Tyson Foods,Motley Fool,newsfeedback@fool.com (Keithen Drury),Why Is Everyone Talking About Artificial Intelligence?,https://www.fool.com/investing/2023/03/14/why-is-everyone-talking-artificial-intelligence-ai/,2023-03-14T11:30:00Z
156,U.S. Bank,Gizmodo.com,Jody Serrano,U.S. Government Saves Silicon Valley Bank After Tech Industry Killed It,https://gizmodo.com/us-government-backs-deposits-silicon-valley-bank-1850218306,2023-03-13T12:01:06Z
157,U.S. Bank,NPR,Bill Chappell,Watch live: Biden discusses the Silicon Valley Bank's meltdown and the U.S. economy,https://www.npr.org/2023/03/13/1163046482/watch-live-biden-discusses-the-silicon-valley-banks-meltdown-and-the-u-s-economy,2023-03-13T12:54:12Z
158,U.S. Bank,Slashdot.org,msmash,Credit Suisse Shares Sink as Global Fears About Banks Grow,https://slashdot.org/story/23/03/15/164215/credit-suisse-shares-sink-as-global-fears-about-banks-grow,2023-03-15T16:04:00Z
159,"UDR, Inc.",Yahoo Entertainment,Ethan Roberts,Analysts Just Gave These REITs Strong Upside Price Bumps,https://finance.yahoo.com/news/analysts-just-gave-reits-strong-141408394.html,2023-03-15T14:14:08Z
160,"UDR, Inc.",MarketWatch,MarketWatch Automation,"Company Close Updates: Equity Residential stock falls Friday, underperforms market",https://www.marketwatch.com/data-news/equity-residential-stock-falls-friday-underperforms-market-4d8a0aff-0fdbfcfaf580,2023-03-10T21:52:00Z
161,"UDR, Inc.",MarketWatch,MarketWatch Automation,Company Close Updates: Mid-America Apartment Communities Inc. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/data-news/mid-america-apartment-communities-inc-stock-underperforms-tuesday-when-compared-to-competitors-6745d751-db194a48443f,2023-03-14T21:09:10Z
162,Ulta Beauty,Slickdeals.net,stinkymonkey,Ulta 21 Day of Beauty Sale: Select Beauty Products/Brands 50% Off + Free S/H on $35+,https://slickdeals.net/f/16496212-ulta-21-day-of-beauty-sale-select-beauty-products-brands-50-off-free-s-h-on-35,2023-03-15T14:20:06Z
163,Ulta Beauty,Motley Fool,newsfeedback@fool.com (Demitri Kalogeropoulos),Is It Too Late to Buy Ulta Beauty Stock?,https://www.fool.com/investing/2023/03/16/is-it-too-late-to-buy-ulta-beauty-stock/,2023-03-16T14:15:00Z
164,Ulta Beauty,Motley Fool,newsfeedback@fool.com (Motley Fool Transcribing),Ulta Beauty (ULTA) Q4 2022 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/03/09/ulta-beauty-ulta-q4-2022-earnings-call-transcript/,2023-03-10T01:30:28Z
165,Union Pacific Corporation,Yahoo Entertainment,Simply Wall St,When Should You Buy Union Pacific Corporation (NYSE:UNP)?,https://finance.yahoo.com/news/buy-union-pacific-corporation-nyse-110035009.html,2023-03-11T11:00:35Z
166,Union Pacific Corporation,Yahoo Entertainment,Vardah Gill,15 Best Dividend Paying Stocks To Buy Now,https://finance.yahoo.com/news/15-best-dividend-paying-stocks-130524350.html,2023-03-15T13:05:24Z
167,Union Pacific Corporation,Yahoo Entertainment,Contrive Datum Insights Pvt Ltd,"Rail Wheel and Axle Market is Expected to Grow at a CAGR of 5.4%, Reaching a Valuation of US$ 6,952.86 Million from 2023-2030, According to Contrive Datum Insights",https://finance.yahoo.com/news/rail-wheel-axle-market-expected-175100636.html,2023-03-13T17:51:00Z
168,United Airlines Holdings,Biztoc.com,marketwatch.com,"United Airlines stock tanks 7% after airline guides for quarterly loss on lower demand, higher fuel prices",https://biztoc.com/x/18d726bdcf742ee5,2023-03-14T01:58:11Z
169,United Airlines Holdings,Moneycontrol,Reuters,"Wall Street ends green as inflation cools, bank jitters ebb",https://www.moneycontrol.com/news/business/markets/wall-street-ends-green-as-inflation-cools-bank-jitters-ebb-10250651.html,2023-03-15T00:34:53Z
170,United Airlines Holdings,Marketscreener.com,MarketScreener,United Airlines expects first-quarter loss,https://www.marketscreener.com/quote/stock/UNITED-AIRLINES-HOLDINGS-45899617/news/United-Airlines-expects-first-quarter-loss-43233998/?utm_medium=RSS&utm_content=20230313,2023-03-13T20:26:42Z
171,United Parcel Service,Motley Fool,"newsfeedback@fool.com (Daniel Foelber, Scott Levine, and Lee Samaha)",Like Passive Income? Then You'll Love These 3 Dividend Stocks.,https://www.fool.com/investing/2023/03/16/like-passive-income-then-love-dividend-stock-yield/,2023-03-16T09:30:00Z
172,United Parcel Service,Forbes,"Roger Valdez, Contributor, 
 Roger Valdez, Contributor
 https://www.forbes.com/sites/rogervaldez/",Series: Federal Housing Programs Emphasize Self-Determination But Still Fall Short,https://www.forbes.com/sites/rogervaldez/2023/03/14/series-federal-housing-programs-emphasize-self-determination-but-still-fall-short/,2023-03-14T13:30:00Z
173,United Parcel Service,Marketscreener.com,MarketScreener,"Ferguson Selects Quadient's Smart Lockers for Convenient, Secure Order Pickup",https://www.marketscreener.com/quote/stock/QUADIENT-S-A-4674/news/Ferguson-Selects-Quadient-s-Smart-Lockers-for-Convenient-Secure-Order-Pickup-43227605/?utm_medium=RSS&utm_content=20230313,2023-03-13T07:31:02Z
174,United Rentals,Forbes,"John Dobosz, Forbes Staff, 
 John Dobosz, Forbes Staff
 https://www.forbes.com/sites/johndobosz/",Life Lessons And 17 Stock Ideas From Billionaire Value Investor Mario Gabelli,https://www.forbes.com/sites/johndobosz/2023/03/11/17-stock-ideas-and-life-lessons-from-billionaire-value-investor-mario-gabelli/,2023-03-11T11:30:00Z
175,United Rentals,Johnnyjet.com,Josh Patoka,How To Rent An RV That Works For Your Travels,https://johnnyjet.com/how-to-rent-an-rv/,2023-03-15T16:43:06Z
176,United Rentals,Marketscreener.com,MarketScreener,LATAM Airlines S A : 4Q22 LATAM Result Presentation,https://www.marketscreener.com/quote/stock/LATAM-AIRLINES-GROUP-S-A-6492914/news/LATAM-Airlines-S-A-4Q22-LATAM-Result-Presentation-43231612/?utm_medium=RSS&utm_content=20230313,2023-03-13T14:19:26Z
177,UnitedHealth Group,Motley Fool,newsfeedback@fool.com (Jim Halley),2 Healthcare Stocks You Can Buy and Hold for the Next Decade,https://www.fool.com/investing/2023/03/13/2-healthcare-stocks-you-can-hold-for-next-decade/,2023-03-13T12:30:00Z
178,UnitedHealth Group,Yahoo Entertainment,Simply Wall St,Does UnitedHealth Group (NYSE:UNH) Deserve A Spot On Your Watchlist?,https://finance.yahoo.com/news/does-unitedhealth-group-nyse-unh-110027255.html,2023-03-11T11:00:27Z
179,UnitedHealth Group,Forbes,"Michael Foster, Contributor, 
 Michael Foster, Contributor
 https://www.forbes.com/sites/michaelfoster/",Build A 10% Yielding Portfolio In 5 Minutes,https://www.forbes.com/sites/michaelfoster/2023/03/14/build-a-10-yielding-portfolio-in-5-minutes/,2023-03-14T11:30:00Z
180,Universal Health Services,CNET,Nick Wolny,"For These Personal Finance Influencers, Infertility Wasn't Part of the Plan - CNET",https://www.cnet.com/personal-finance/fi-couple-infertility/,2023-03-13T18:32:02Z
181,Universal Health Services,Forbes,"Roger Valdez, Contributor, 
 Roger Valdez, Contributor
 https://www.forbes.com/sites/rogervaldez/",Series: Federal Housing Programs Emphasize Self-Determination But Still Fall Short,https://www.forbes.com/sites/rogervaldez/2023/03/14/series-federal-housing-programs-emphasize-self-determination-but-still-fall-short/,2023-03-14T13:30:00Z
182,Universal Health Services,Yahoo Entertainment,Vardah Gill,15 Under-the-Radar High Dividend Stocks to Buy,https://finance.yahoo.com/news/15-under-radar-high-dividend-173749752.html,2023-03-13T17:37:49Z
183,Valero Energy,Yahoo Entertainment,Simply Wall St,Institutional owners may ignore Valero Energy Corporation's (NYSE:VLO) recent US$3.3b market cap decline as longer-term profits stay in the green,https://finance.yahoo.com/news/institutional-owners-may-ignore-valero-140018809.html,2023-03-12T14:00:18Z
184,Valero Energy,Yahoo Entertainment,Simply Wall St,We Think Valero Energy (NYSE:VLO) Might Have The DNA Of A Multi-Bagger,https://finance.yahoo.com/news/think-valero-energy-nyse-vlo-130030211.html,2023-03-16T13:00:30Z
185,Valero Energy,Yahoo Entertainment,PR Newswire,"Executives And Insiders At CA Big 5 Refiners Cashed Out $590 Million In Company Stock During 2022 In Wartime Profiteering, Says Consumer Watchdog",https://finance.yahoo.com/news/executives-insiders-ca-big-5-150000780.html,2023-03-15T15:00:00Z
186,Ventas,Motley Fool,newsfeedback@fool.com (Matthew DiLallo),Top REIT Mutual Funds,https://www.fool.com/investing/stock-market/market-sectors/real-estate-investing/reit/reit-mutual-funds/,2023-03-10T16:44:35Z
187,Ventas,Marketscreener.com,MarketScreener,Ventas Declares First Quarter 2023 Dividend of $0.45 per Common Share,https://www.marketscreener.com/quote/stock/VENTAS-14836/news/Ventas-Declares-First-Quarter-2023-Dividend-of-0-45-per-Common-Share-43245375/?utm_medium=RSS&utm_content=20230314,2023-03-14T23:01:01Z
188,Verisk,Marketscreener.com,MarketScreener,"Verisk Hosts Investor Day in Jersey City, New Jersey Today",https://www.marketscreener.com/quote/stock/VERISK-ANALYTICS-INC-5628469/news/Verisk-Hosts-Investor-Day-in-Jersey-City-New-Jersey-Today-43239769/?utm_medium=RSS&utm_content=20230314,2023-03-14T11:31:02Z
189,Verisk,Marketscreener.com,MarketScreener,"Verisk Marketing Solutions Launches ""Real-Time Decisions"" Product Suite",https://www.marketscreener.com/quote/stock/VERISK-ANALYTICS-INC-5628469/news/Verisk-Marketing-Solutions-Launches-Real-Time-Decisions-Product-Suite-43240966/?utm_medium=RSS&utm_content=20230314,2023-03-14T13:02:02Z
190,Verizon,Motley Fool,"newsfeedback@fool.com (Parkev Tatevosian, CFA)",Best Dividend Stock to Buy: Verizon vs. Macy's,https://www.fool.com/investing/2023/03/14/best-dividend-stock-to-buy-verizon-vs-macys/,2023-03-14T10:30:00Z
191,Verizon,Motley Fool,"newsfeedback@fool.com (Parkev Tatevosian, CFA)",Best Dividend Stock to Buy: Verizon vs. Ford vs. Intel vs. AT&T,https://www.fool.com/investing/2023/03/16/best-dividend-stock-to-buy-verizon-vs-ford-vs-inte/,2023-03-16T12:00:00Z
192,Verizon,Motley Fool,newsfeedback@fool.com (Keith Speights),Should You Buy the 3 Highest-Paying Dividend Stocks in the Dow Jones?,https://www.fool.com/investing/2023/03/15/buy-highest-paying-dividend-stocks-in-dow-jones/,2023-03-15T09:50:00Z
193,Vertex Pharmaceuticals,Motley Fool,newsfeedback@fool.com (Prosper Junior Bakiny),This HealthCare Company Is Gearing Up for Its Next Launch: Here Is Why The Stock Is a Buy,https://www.fool.com/investing/2023/03/10/this-healthcare-company-is-gearing-up-for-its-next/,2023-03-10T13:30:00Z
194,Vertex Pharmaceuticals,Motley Fool,newsfeedback@fool.com (Keith Speights),Prediction: These 3 Stocks Will Be in the Dow by 2030,https://www.fool.com/investing/2023/03/13/prediction-these-stocks-will-be-in-the-dow-by-2030/,2023-03-13T09:52:00Z
195,Vertex Pharmaceuticals,Motley Fool,newsfeedback@fool.com (David Jagielski),"If You Invested $10,000 in CRISPR Therapeutics In 2020, This Is How Much You Would Have Today",https://www.fool.com/investing/2023/03/10/if-you-invested-10000-crispr-therapeutics-in-2020/,2023-03-10T13:15:00Z
196,VF Corporation,Marketscreener.com,MarketScreener,VF Corporation Named as One of the 2023 World's Most Ethical Companies by Ethisphere for Seventh Consecutive Year,https://www.marketscreener.com/quote/stock/VF-CORPORATION-14798/news/VF-Corporation-Named-as-One-of-the-2023-World-s-Most-Ethical-Companies-by-Ethisphere-for-Seventh-Con-43229383/?utm_medium=RSS&utm_content=20230313,2023-03-13T10:56:01Z
197,VF Corporation,Thedividendguyblog.com,DivGuy,Spring Clean-Up and Smith Manoeuvre is Back! – February Dividend Income Report,https://www.thedividendguyblog.com/spring-clean-up-and-smith-manoeuvre-is-back-february-dividend-income-report/,2023-03-16T10:32:48Z
198,Viatris,Motley Fool,newsfeedback@fool.com (David Jagielski),Nasdaq Bear Market: These 3 Stocks Are Trading Below Their Book Values,https://www.fool.com/investing/2023/03/14/nasdaq-bear-market-stocks-trading-below-book/,2023-03-14T10:03:00Z
199,Viatris,Plos.org,"Ines Lakbar, Marc Leone, Vanessa Pauly, Veronica Orleans, Kossi Josue Srougbo, Sambou Diao, Pierre-Michel Llorca, Marco Solmi, Christoph U. Correll, Sara Fernandes, Jean-Louis Vincent, Laurent Boyer, Guillaume Fond",Association of severe mental illness and septic shock case fatality rate in patients admitted to the intensive care unit: A national population-based cohort study,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1004202,2023-03-13T14:00:00Z
200,Vici Properties,Motley Fool,newsfeedback@fool.com (Matthew DiLallo),"Up 10% in a Bear Market, Is This High-Performing Dividend Stock Still a Buy?",https://www.fool.com/investing/2023/03/11/up-10-in-a-bear-market-is-this-high-performing-div/,2023-03-11T13:02:00Z
201,Vici Properties,Motley Fool,"newsfeedback@fool.com (Liz Brumer-Smith, Marc Rapport, and Kristi Waterworth)",3 Top Stocks That Could Pay You $172 in Passive Income,https://www.fool.com/real-estate/2023/03/11/3-top-stocks-that-could-pay-you-172-in-passive-inc/,2023-03-11T10:30:00Z
202,Vici Properties,Motley Fool,newsfeedback@fool.com (Matthew DiLallo),Top REIT Mutual Funds,https://www.fool.com/investing/stock-market/market-sectors/real-estate-investing/reit/reit-mutual-funds/,2023-03-10T16:44:35Z
203,Visa Inc.,Yahoo Entertainment,Simply Wall St,Visa Inc. (NYSE:V) is favoured by institutional owners who hold 77% of the company,https://finance.yahoo.com/news/visa-inc-nyse-v-favoured-130019914.html,2023-03-16T13:00:19Z
204,Visa Inc.,Yahoo Entertainment,Omer Farooq,Hedge Funds Are Fleeing These 10 Growth Stocks. 5 Stocks They Are Buying Instead,https://finance.yahoo.com/news/hedge-funds-fleeing-10-growth-161254562.html,2023-03-12T16:12:54Z
205,Visa Inc.,Yahoo Entertainment,Insider Monkey Transcripts,"Bakkt Holdings, Inc. (NYSE:BKKT) Q4 2022 Earnings Call Transcript",https://finance.yahoo.com/news/bakkt-holdings-inc-nyse-bkkt-064950911.html,2023-03-13T06:49:50Z
206,Vulcan Materials Company,Yahoo Entertainment,Hamna Asim,15 Best Artificial Intelligence (AI) Stocks To Buy According to Analysts,https://finance.yahoo.com/news/15-best-artificial-intelligence-ai-151432463.html,2023-03-13T15:14:32Z
207,Vulcan Materials Company,Marketscreener.com,MarketScreener,H&E Equipment Services Appoints Suzanne H. Wood as Director,https://www.marketscreener.com/quote/stock/H-E-EQUIPMENT-SERVICES-I-9532/news/H-E-Equipment-Services-Appoints-Suzanne-H-Wood-as-Director-43251164/?utm_medium=RSS&utm_content=20230315,2023-03-15T11:56:02Z
